157,Scelxenak,Orthrelm,70.03383,5544493,Willie Barcena;Leo Ku;Carlos Ponce;Chucho Valdés;The Grease Band
158,You Don't See Into The Blues Like Me,Lonnie Johnson,164.12689,1882632,George Schuller;The Plimsouls;Swim;Dilated Peoples Featuring Capleton;Kzss & Atma;Wilmington Chester Mass Choir
159,Dirty Old Man,Len Barry,293.95546,3821129,Dub Pistols feat. TK
160,La Sitiera,Barbarito Diez,170.23955,1476859,Basement Jaxx;House Of Lords;Schizoid
161,Täysikasvuinen mies,Yölintu,220.08118,1398736,Natasha Bedingfield;Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd;Vorstadtkinder;The Perrys;Throw The Fight;Sanna Nielsen;Lot Lorien;Kool Savas;Steinski;Clifton Chenier;Jinx
162,Sensemilla,Mighty Diamonds,253.57016,3063552,Daath;Bizzy Bone;Tom Petty;Electrostatic
163,Dj,Markscheider Kunst,239.0722,8904771,Jerry Butler;Rubyhorse;John Fogerty;Plasmatics;Catherine King/Matthew Schwinghammer/The American Boychoir
164,Touch My Body,Mariah Carey,273.52771,2853979,Rachel Loy;Asleep At The Wheel;Iggy And The Stooges;One Be Lo;Gruppo Jazz Marca
165,God Rest Ye Merry Gentlemen (World),R. Carlos Nakai,341.65506,5866008,Len Barry;Kenny G;Julie Zenatti;Paul Geremia;Mongo Santamaria Orchestra;Gary Go;Alicia Keys;John Cale
166,Just As I Am (Arr.)  (Different From Track One),Eden's Bridge,163.7873,683502,Arctique;Hal Russell;We Five;Harry Connick_ Jr.;Flowin Immo et Les Freaqz;Kisha;Dédé Saint Prix_ Pakatak;Chico Hamilton;Luke Bryan;Smart Alex;Diesel Boy;Disembowelment;Shakira Featuring Wyclef Jean
167,She's All I Ever Had,Ricky Martin,295.33995,3190010,Tommy Makem;The Clancy Brothers;The MC5;Tha Liks featuring King T;Glen Campbell And Bobbie Gentry;Paloalto;Gene Simmons;Marc Broussard
168,You're A Big Boy Now (Album Version),John Sebastian,170.762,499077,Youves;Aphasia
169,The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,198.39955,7787391,Salt-N-Pepa;Clifton Chenier
170,The Way,Saigon Kick,368.1171,976609,Les Brown;Jay Pérez;Uman;Cheo Feliciano;El Poder del Norte;Chris Standring
171,Exception To The Rule,Dann Huff,147.9571,1911041,Geier Sturzflug;Casual;Bedwetters;Despina Vandi;Del Tha Funkee Homosapien;Shania Twain;Pepe Kalle
172,The Way You Do The Things You Do,Jerry Butler,149.78567,2309953,2raumwohnung;Steve Erquiaga;Hushabye Baby;Stress Assassin;Zen Lemonade;Hubert Kah;Carl Doy with NZSO
173,I'm Hot,Erick Sermon,228.44036,3326480,Perez Prado_ His Orchestra
174,Me Lo Dijo Adela,Tito Rodriguez,174.81098,9012132,For Squirrels;L.A. Guns;Benny Spellman;Toots & The Maytals;Head Horny's;Roy Buchanan;Thrilla U;Strata;Eko Fresh feat. Summer Cem & DJ Ses;Beenie Man;bel canto;Warrior King;Spunk;Richard Walters;The Strokes
175,Sea_ Subsurface,Aisha Duo,350.64118,2906482,Barbara Fairchild;The Family Stand;Andre Verchuren;Bröderna Djup;God Lives Underwater
176,Wild Ride (From the album Steel And Fire),Mick Clarke,165.72036,8036725,The Mars Volta;K.T. Oslin;Extrabreit;Kyle Riabko;Blackbyrds
177,Como Olvidar (Merengue Versión),Olga Tañón,279.53587,411450,Patrick Bruel;Philip Glass;Spoonie Gee
178,New Morning (Live),Nick Cave & The Bad Seeds,202.05669,103843,Santana;Mikey Dread;James Taylor Quartet;Sunscreem;Blackalicious;Ismael Dueñas;El Tiempo;SNAP!;Richard Souther;Neema;Los Van Van
179,Birak Yakami,Ebru Yasar,214.96118,2679615,Gonzalo Rubalcaba;STEVE CAMP;Danny Elfman;Eric Champion;Aftermath;Kirk Franklin with tobyMac & Sonny (of P.O.D.)
180,People = Sh*t (live) (Album Version),Slipknot,234.05669,5838535,Frank Vignola;Tom Collier;Izzy;Yami Bolo;Daara J;Roger Clyne & The Peacemakers;Zeca Baleiro;P.O.D.;Bobby Darin;The Sterns;Donna The Buffalo
181,Svedomi,Krystof,222.32771,757692,Marcel Mouloudji;Sister Hazel;Little Willie John;Bizzy Bone;The Statler Brothers;Semisonic;Daddy Yankee / Bounty Killer
182,De Lai Bu Yi,Justin,219.97669,363254,AFI;Bedwetters;Max Stalling;Bizzy Bone;Walter Jackson; Arranged & conducted by Riley Hampton;Carl Doy with NZSO
183,It's Alright Bruv,Cockney Rejects,241.50159,6805695,Jerry Lewis;The New York Dolls;Nybbl;Andy Russell
184,Les Fleurs,Minnie Riperton,197.69424,6339625,Eagles Of Death Metal;Neeme Jarvi;Nouvelle
185,Dont Push Me Away,Jim Jones / Chink Santana,289.74975,3313043,Sasha;ColdWorld;Silkie Ft. Harry Craze;A Different Breed of Killer
186,Cuttin' the Tree,John Wesley,246.69995,5158870,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima;Angelo Badalamenti / Keira Knightley;Happy Mondays;Crabby Appleton;James Taylor;Bruce BecVar;Jorgen Ingmann;The Harvey Averne Dozen;Walter Wanderley Trio
187,Cuatro Veinte,Gonzalo Rubalcaba,586.29179,3688945,Connie Smith;The Skabs;V'ro;Rainie Yang;Andre Popp;Dj Kun;David Robertson
188,Klaio Gia Sena (Niagaras),Giorgos Marinis,286.37995,8816002,Nickelback featuring Kid Rock;Mario Piu';Citizen Kaned
189,Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Leila Chicot,236.19873,6117376,Daniel Johnston;Deftones;Fontella Bass;DJ Harry;KRS-One;Starless & Bible Black
190,Burn 'Em Down (LP Version),Sick Of It All,175.41179,6783501,The Advantage;White Willow;Thirst;The Bug Featuring Spaceape;Angélla Christie
191,Run And Tell,The Perrys,213.60281,2875380,Yölintu;The Frequency;Johnny Pearson;Republica;La 5A Estacion;Julissa;Márcio Faraco;Rev. Timothy Wright;Jason & The Scorchers;Seguridad Social;Miriam Yeung;Les Brown;Chimaira;Junior Reid;Vixen;Blind Boy Fuller;Tha Liks featuring Defari;Marilyn Horne / Wiener Opernorchester / Henry Lewis;Los Manolos;Boots Randolph;Rea_ Chris;John Wayne;The Shangri-Las;Buffalo Nickel Band
192,Goor,Plaza,188.39465,4160435,Fyah Blaze;Z.Z. Hill;Bambino_ Ivan Tirado;Angel Romero / The Academy of St. Martin in the Fields / Iona Brown;Najoua Belyzel;Session Americana;Gus Cannon;Radney Foster;Harry Diboula;Nu Flavor;Nicky B
193,Music By Numbers (2001 Digital Remaster),Penguin Café Orchestra,281.28608,627479,Metallica;Jellyfish;Barry Mann;Aberdeen
194,Funny How Time Slips Away,Roy Drusky,192.10404,5431908,Esion Jim;Ethel Merman
195,O Come_ O Come Emmanuel,Margaret Becker,292.10077,157635,Chase & Status;K-OS;Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley;The Cate Brothers;Luiz Bonfa;Novembre;HardNox;Leona Naess;Casiotone For The Painfully Alone;Melissa Auf der Maur;The Rascals;Beres Hammond;Lester Bowie;The Sugarhill Gang;Black Eyed Peas / Les Nubians / Mos Def
196,Angel [2004],Neema,209.44934,8319027,Pierre Boulez;Kool Moe Dee;Andreas Dorau;Paulo Flores;Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozábal;El Presidente
197,Sophie,Eleanor McEvoy,258.42893,4584898,Monique Morelli;Sex Pistols;Los Originales De San Juan;The Rambos;Jean-michel Rotin;Mark Wills;Paul Buckmaster;Rod Bernard;Daddy Yankee / Bounty Killer
198,Le Fiacre,Gisele MacKenzie,164.25751,6532567,The Jam;John Fogerty;Dictators;Mystic Revelation of Rastafari;Rooney;Dub Pistols feat. TK;Cherish The Ladies
199,Please Heart_ You're Killing Me,Eleanor McEvoy,280.0322,4584878,Monique Morelli;Sex Pistols;Los Originales De San Juan;The Rambos;Jean-michel Rotin;Mark Wills;Paul Buckmaster;Rod Bernard;Daddy Yankee / Bounty Killer
200,Superscout,Sensations,165.19791,2812492,Bobby Broom;Aberdeen;Richard Galliano_ Jean-Charles Capon_ Gilles Perrin;Gabinete Caligari;Falco
201,Ke T' Oniro Egine Efialtis,Despina Vandi,244.08771,1100879,Solistiyhtye Suomi;The Flesh;X-ecutioners featuring Tom Tom Club & Biz Markie;Banda La Bocana;Stone Temple Pilots;Bob Dylan;La Mancha De Rolando;Ashbrg;Unison
202,Black Celebration,Monster Magnet,260.17914,169940,Juelz Santana / Freekey Zeekey / Monique Garnett;Vivian Khor;Mystery
203,Song Of Australia - Canto 6 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,494.15791,6304419,Frl.Menke;David Zinman;Pittsburgh Symphony Orchestra;Steve Harvey;Martin Sexton;Sound 5;Greg Vaccariello;Tunsi;Hélio Ziskind;Unwritten Law;Los Originales De San Juan;Michael Landau;Richard Hell & The Voidoids;Cheri Keaggy;Kenny G featuring Daryl Hall;Usher featuring Jermaine Dupri
204,Another Land (World),Davol,270.00118,5892967,Red Hot Chili Peppers;Carlton Livingston;Adalberto Santiago;The Chi Lites;Karaoke (Made famous by DMX)
205,No Volveras A Mi,KALIMBA,208.09098,5465788,Architecture In Helsinki;I Hate Sally;Casual;The White Stripes;Junior Parker;Kate Clinton;Juana Molina;Günter Noris;Tha Chamba
206,Meeting Daisy,Alexandre Desplat,81.71057,4068111,30 Seconds To Mars;Cam'Ron;Joe McBride;X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty;A Perfect Murder;Kisha;The Elders;Entre Ríos;Cool For August
207,The Ballad Of St. Anne's Reel,Ronnie Drew,194.97751,3438181,Spliff;Boyz II Men;Lords Of The Underground;Gorki;The Villas;Sue Foley
208,Somebody Stop Me,Emilio,191.55546,2318631,George Lopez;Stefon Harris;Stille Volk;Cotton Candy
209,Meteorito,Chacho,460.69506,3941057,Strata;Remmy Ongala;Clifton Chenier;Mystery;Maurane / Lara Fabian;Marion Harris;Cadacross;The Scare
210,Side By Side,Xmilk,141.16526,5582232,The Skabs;J.J. Cale;Chops;Kat Deluna / Akon;Mitch Ryder & Engerling
211,Class Act,James Hunter,180.89751,2532387,Owl City;Adolph Hofner;The Russell Family;The Exciters
212,We Are The Reason - Medium key performance track w/o background vocals,Ultimate Tracks,279.40526,470723,Jesse Malin;Tony Malone And The Rapparees;José Augusto;Catia Guimma;Billy Pilgrim;Paris Musette;The Dillinger Escape Plan;Deckard;Toby Love featuring Julio Voltio;Mau Mau;Bimbo Band;Hot Wire;Cam'Ron / Juelz Santana;Ill Nino;Dilated Peoples;Mira;Tom Collier;Luna Orbit Project;Saafir
213,Mother's Luv,Usher Featuring The Nu Beginning,313.7824,7402430,Rod Piazza & The Mighty Flyers;The Villas;Gerald Clayton
214,Monday Morning Blues,Mississippi John Hurt,238.94159,5503518,Azukx;Tech N9ne;Hoodfellas;Sylvester Weaver;Seven Mary Three;Tha Liks featuring King T;The Harvey Averne Dozen;Rummage;Speedball;Rincon Morales
215,Madeleine,Marcel Mouloudji,129.77587,3374916,Bill Murk;Mr Brown;The James Taylor Quartet;Irma Thomas;Ray Sandoval;Dropline;Richard Burton
216,Oceans,Vex'd,295.49669,8984739,Bellatrax feat. Tina Cousins;Nirvana;Opiate For The Masses
217,So Many Roads,Joe Bonamassa,372.76689,6693679,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski;Lara & The Gumbo Lickers;De La Ghetto;Steve Wilson
218,Too Tight Blues No. 2,Blind Blake,218.43546,1480957,Groundhogs;The Sonics;Jacques Douai;Manuel & The Music Of The Mountains;John Fogerty;Mariachi Silvestre Vargas;Plump DJs;Dale Hawkins;Jaydee;Melatonin;Audio Pyper;David Martin;Modern Lovers;Tsar;Marco Rima;Stevie Ray Vaughan
219,El Oro De La Gallina De Los Huevos,Seguridad Social,254.53669,183573,Terry Callier;The Perrys;Igor Stravinsky;Los Auténticos Decadentes;Mötley Crüe;Billy Murray;Nolwenn Leroy;Crazy Horse;Daniel Kobialka
220,Don't Look Back (Radio Edit),Antigone Rising,213.55057,1140802,Kathy Troccoli;Fernando Ortega;Gang Starr;Liquid Gang;Bebe Winans;Abraham Laboriel
221,War?,System of a Down,160.49587,3190249,Joshua Rifkin;Arctique;Suicide;Sanna Nielsen;Ken Yokoyama;Toby Love featuring Julio Voltio;Long John Hunter
222,Dekh Le,Sunidhi Chauhan / Anu Malik / Jatin Sharma,319.32036,701181,Less Than Jake;Diamanda Galas;DJ X-Change featuring Joey A;Pascal Lejeune;Becky Baeling;Elli Kokkinou;Yellowcard
223,If You Leave Me Now,Brazilian Tropical Orchestra,174.70649,1218038,The White Stripes;Streetwize;Rising Lion;Soulwax
224,Prends-Moi La Main,Princess Lover,262.45179,4290499,Birdapres;Hotwire;Cirrus;Danny Diablo feat. Puerto Rican Myke;Juggler
225,Splendido Sundance,Al Di Meola,291.02975,3195682,Orbital;The Exies;Beatnuts featuring Tony Touch;Larissa
226,New Born Soul,The Blind Boys Of Alabama,176.40444,105097,Barrio Obrero;Nicola Fasano feat. Paula B.;Prozak;Bebe Winans;Suzanne Ciani
227,You Saved My Life,Kieran,243.25179,8882795,The Distillers;Pam Thum;The Pineapple Thief;Lionel Rogg;Extreme;Lester Bowie
228,Reunited,Louisa Mark feat. Kevin Henry,267.10159,8892305,The Cate Brothers;Sister Rosetta Tharpe & Marie;Nick Jonas & The Administration;The Jackson Southernaires;The Marx Brothers;Jean Fauque;PitchBlack;Taras
229,Bath Of Least Resistance,NOFX,108.12036,3328970,Orquesta America;Army of the Pharoahs;Darcelys;Bob Neuwirth;Tha Alkaholiks;Shelley Fabares;DJ Dips
230,I Swear the Visine is for my Allergies,Salt The Wound,218.80118,7396989,Commander Cody And His Lost Planet Airmen;C.L. Smooth;Lot Lorien;Story Of The Year;Alas;Rachel Portman;Dolce; Oscar G.
231,Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pièces brèves_ Op. 84/8),David Jalbert,153.33832,2796043,Liars;Sui Generis;Diego Verdaguer;Green and Yellow
232,Happy Mother's Day,Casiotone For The Painfully Alone,47.46404,2573761,Motograter;Shaman;Marilyn Scott
233,Take a Ride,Frost,216.99873,2677694,
234,So Not Over You (Motivo-Pop Lectro Mix),Simply Red,302.49751,711222,Superchumbo;The Statler Brothers;Cabin Crew;Jeanne Robertson;Bill & Gloria Gaither;Palito Ortega;Patrick St-Eloi;Bob Newhart
235,Yodelling Mad (2002 Digital Remaster),Frank Ifield,163.60444,227526,The Last Vegas;Gorillaz;Teenage Fanclub;Corona;M83;Chelsea
236,Castillos Y Sueños,Las Niñas,183.48363,195215,The Motors;Goatwhore
237,Valium,Vincenzo,439.17016,1296091,Jack Orsen feat. Fumanschu_ Justus;Seventh Day Slumber;Showbread;Hurricane;DAVE MATTHEWS BAND;Maurane / Lara Fabian;David Robertson;The Black Velvet Band
238,Only Lonely,Bon Jovi,302.28853,149052,Save As;Adrenalin O.D.
239,Lieder_ Die Uns Ein Leben Lang Begleiten,Maria & Margot Hellwig/Die Garmischer Alpenjäger,202.52689,8446227,Poncho Sanchez;Small Facers
240,Cruz,Christina Aguilera,229.53751,3111666,Cali;Bill Murk;Agnes;Jellyfish;Venice
241,Show Me The Way,Mix Mob,194.7424,2472902,Kiprich;Dave Eggar;Mobb Deep featuring Nate Dogg;The Pharcyde / Big Boy / Schmooche Cat / Randy Mack;Juggler
242,All The Lessons,Melanie And The Secret Army,186.14812,7918253,P.O.D.;Fulanito;XLNC;Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine;Jawoll;Shakira Featuring Wyclef Jean;Martin Sexton;Emilio Tuero;KRS-One;Hi-Tack;Guy Forsyth;Mighty Joe Young;Andy Griffith;Dntel;Tommy Torres;Foxy Brown / Total;Der Plan
243,Afonsina y el mar,Triana Pura,252.9171,4466284,Maria Muldaur;Beatnuts with Lil' Donny;Shaman;Little Jr. Parker;The Scare
244,C'est Toujours Le Matin,Cali,210.18077,467849,D.A.D.;Christina Aguilera;The Weegs;Wayne Watson;1. Futurologischer Congress;Mayday;Ray Kane;Stockhausen Waterman;Don & Juan;Deborah Allen
245,More,The Crystal Method,357.642,6836865,Astarte;Jope Ruonansuu;Little Willie John;Bullet For My Valentine;Ec8or;Aberdeen
246,John the Revelator,Blind Willie Johnson,198.00771,7807723,Birmingham Jubilee Singers;Onesidezero;Geggy Tah;Rise Against;Edgar De L'est;Jim Jones / Max B;Birds of Prey;50 Cent / Mobb Deep;ZombieSuckers
247,Mélodie d'Amour,Edmundo Ros & His Orchestra,183.14404,4202656,Darryl Worley;Buckwheat Zydeco;The Frequency
248,Venite Pa' Maracaibo,Guaco,265.29914,5155493,Henri Pousseur;P.o.d;Chango Spasiuk;Jazzy B;Kamelo Punto Semos;Patricia Kaas;Buzzhorn
249,The Kangaroo Theory,Edelweiss,201.42975,7118796,T.I.;Fania All Stars;James Newton Howard;Ice Cube Featuring Flavor Flav
250,I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),Karen Peck And New River,177.76281,8479930,Don Francisco;Los Cisnes;Chet Atkins;Tony Danza Tap Dance Extravaganza_ The;Daler Mehndi
251,My Harlem Lullaby (Album Version),Mase,234.31791,159569,Eighteen Visions;Kris Gruen;Sukhwinder Singh;Jaspinder Narula;Bobby Capo;Mongo Santamaria Orchestra
252,E. Warren,DJ Omega,260.80608,6637075,King Diamond;Gloriana;Kardinal Offishall / Keri Hilson;Rauni Pekkala
253,Booty Bounce,Mister Ries featuring Six Foe,193.82812,6637125,Brainchoke;Photek;Molesta Ewenement;Ann Lee;Vorstadtkinder;Micachu
254,Dance of the Blue Devils,Les Brown,183.87546,8947220,Johnny Horton;James Hunter;The Perrys;THE COOKIES;Saigon Kick;Hot Boys;Kid Sister;Rick Ross / Carol City Cartel;Máire Brennan;Tha Liks featuring Defari;Yuko Kanzaki;Los Del Sol;Quincy Jones
255,Shining,Swans Of Avon,228.41424,8866786,Ebru Yasar;Reel Big Fish;X-ecutioners;Timo Maas;Nadine Renee;Dope Stars Inc.;Busdriver featuring Abstract Rude & Ellay Khule;Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini;Hound Dog Taylor and The Houserockers;Alexis HK;Franco;Ya Boy;Barenaked Ladies;Joa~o Gilberto;Cesar Camargo Mariano/Helio Delmiro
256,Come On Back Home,Cece Winans,248.2673,5691384,Varios;Aisha Duo;Baby D;Aftermath;Ol' Dirty Bastard;Hatesex;Messy Marv & D.Z.;Mil featuring Memphis Bleek;The Mighty Clouds Of Joy;Elmer Bernstein;William Orbit;Yamandu + Dominguinhos
257,Little Is Much When God Is In It (South African Homecoming Album Version),Gaither Vocal Band,257.09669,725491,Namatjira;Goldfish;Legion Of Green Men;Aiden;Erik Berglund;liquid soul & freq;Mt. Wilson Repeater;Misty Roses
258,Life's Railway To Heaven,PATSY CLINE & WILLIE NELSON,175.41179,3049883,Leroy Hutson;Gus Cannon;Kenny Wayne Shepherd;Modern Lovers;David Summers;Bob McKenzie / Doug McKenzie;Event Horizon;Charlotte Gainsbourg;Singing Melody;Randy Stonehill;Flink;Tito Rodriguez_ Louie Ramirez;Plies featuring Tank;Mongo Santamaria Orchestra
259,Earth Born,Kitaro,173.45261,9017016,For Squirrels;Charley Pride;The Red Telephone;Alicia Keys;The Dillinger Escape Plan;Juan Carlos Baglietto;Rockit;The Last;Tum Tum / Double T / LiL Ronnie;Vicious Mary
260,Gheera Away,Ragheb Alama,200.64608,5904995,Marvin Hamlisch;LaWanda Page;Big Star;Stille Volk;Ketty DB;Shelley Fabares
261,I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,425.19465,3481149,Carlos Nuñez;Tha Liks;GZA/The Genius;Fever Ray;Jesus Otero - Luny Tunes
262,Hello Space Boy,Behemoth,209.05751,1737593,Eden's Bridge;Dilated Peoples;Gary Go;Murphy Lee / Zee;Luisito Rosario;Nybbl;GZA/The Genius;Irini Merkouri;Buzzcocks;Shadows Fall
263,Sannyasin,John Mayer,38.3473,8125728,Yolandita Monge;Martina McBride;Socialburn;Kool Savas;Eldar
264,Coral Fang (Album Version),The Distillers,129.59302,79495,Les Malpolis;Pentangle;All Time Low;Le Vangle;Flexy
265,He Don't Care (He's Stoned),Dan Hicks,159.9473,7355977,HardNox;Paul Simon
266,See What Tomorrow Brings,Arc Angels,386.79465,3505055,Karen Peck And New River;Blessid Union Of Souls;The Bongo Man;Patrick Saint-Eloi;Gerard Lenorman;Ms. Dynamite / Bounty Killer;Greis;Ice;Rob Mullins
267,The Second One,Remy Shand,250.77506,3875835,Gloria;Christian adam;Toots Thielemans;Hatebreed;Roy Carrier;Pride Tiger
268,One More Time (Kennedy Center Homecoming Version),The Katinas,159.26812,1500643,Rhian Lois;Dave Rave_ Mark McCarron;The Game feat. Jim Jones Camron & Bezell;Vorstadtkinder;Barry Goldberg;Laurindo Almeida;Save As;Little Brother;Debra Laws;Arkona
269,Ela Edo Kardia Mou,Irini Merkouri,228.33587,3470749,T-Bone Walker;Cyndi Wang;Lil Wayne;Mons Leidvin Takle;K'Naan
270,18 De Noviembre,Maracaibo 15,171.98975,5143804,Hoodfellas;Fun Lovin' Criminals;Eddie Calvert
271,Rich Girl,Daryl Hall & John Oates,216.34567,3448851,Bruce Robison;Bobby Russell;M.I.K.E.;Montserrat Caballé;Gloriana;Tony Murena;Carlos Jimenez
272,The Urban Gospel,Shade Sheist / N.U.N.E. / King Arthur,262.3473,590105,Edelweiss;Radney Foster;Kenny G featuring Daryl Hall;Sébastien Roch;Headhunter;Alicia Keys;Mouth Of The Architect;Sonny Simmons;Nadine Renee;Commander Cody & His Lost Planet Airmen;Francky Vincent;Kiss;The Meatmen;Dub Pistols feat. TK;Gordon Jenkins;Noel Harrison;The Temper Trap
273,Laakista humppa,Elakelaiset,67.3171,1945322,Superchumbo;The Rodeo;Bruno Sanfilippo;The Sonics;The Jason Bonham Band
274,Rumour (Abstract Hip Hop Mix),bel canto,78.49751,2207830,Jennifer Lopez;Muzsikas;Kevin Max;Willie Barcena;Novaspace;Steve Green;Y&T;Mikey General;Alice Stuart
275,Explode,The Cardigans,274.05016,3516674,The Pharcyde;Weezer;Les Witches;Brian Littrell
276,Com Una Flama,Ai Ai Ai,253.98812,6168682,Tilman Sillescu;Elliot Smith;Louie Ramirez;Kerson;Rockin' Dopsie_ Jr._ The Zydeco Twisters;Wyclef Jean featuring Butch Cassidy and Sharissa;Guillaume Ledent
277,When It Stings,Pictures of Then,182.83057,8108537,Various Production;Irtio;SUE THOMPSON
278,Fields Of Athenry,The Shamrock Singers,273.29261,7471693,The Creation;Los Fernandos
279,Lovely Day,Lit,246.80444,3325705,The Roches;Black Sheep;Supertalented;The Panic Channel;The Pharcyde;Nancy Walker;Kurupt;Carlos Jimenez;Operator;Livingston Taylor;Carlos Jimenez_ J Elvira_ Oliversam;Wendy Moten;Sigmatropic;Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti;DJ Spinn featuring Traxman;Joe Turner_ Joe Houston_ L. C. Williams;Leonid Rudenko
